Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      10/10          poly_small_sqnorm [139]
                0.00    0.00       3/13967       fpr_lt [110]
-----------------------------------------------
                0.00    1.74       1/1           PQCLEAN_FALCON1024_CLEAN_keygen [20]
[21]     5.1    0.00    1.74       1         solve_NTRU [21]
                0.00    1.72       8/8           solve_NTRU_intermediate [22]
                0.00    0.01       1/1           solve_NTRU_binary_depth1 [69]
                0.00    0.00       1/1           solve_NTRU_binary_depth0 [81]
                0.00    0.00       1/1           solve_NTRU_deepest [84]
                0.00    0.00    2049/2684170     modp_montymul [61]
                0.00    0.00       4/3395        modp_NTT2_ext [80]
                0.00    0.00       1/1726        modp_mkgm2 [83]
                0.00    0.00    4096/62078       modp_set [106]
                0.00    0.00    1024/879016      modp_sub [104]
                0.00    0.00       2/2           poly_big_to_small [142]
                0.00    0.00       1/5186        modp_ninv31 [117]
-----------------------------------------------
                0.00    1.72       8/8           solve_NTRU [21]
[22]     5.0    0.00    1.72       8         solve_NTRU_intermediate [22]
                0.02    1.15    1112/10125       PQCLEAN_FALCON1024_CLEAN_FFT [9]
                0.00    0.51     548/2558        PQCLEAN_FALCON1024_CLEAN_iFFT [16]
                0.00    0.02    1112/1116        poly_big_to_fp [62]
                0.00    0.01       8/9           make_fg [71]
                0.00    0.00      56/56          poly_sub_scaled_ntt [78]
                0.00    0.00    2082/3395        modp_NTT2_ext [80]
                0.00    0.00    1096/1030098     PQCLEAN_FALCON1024_CLEAN_poly_mul_fft [18]
                0.00    0.00    1686/3230        modp_iNTT2_ext [82]
                0.00    0.00   14148/61904       zint_mod_small_signed [75]
                0.00    0.00     628/1726        modp_mkgm2 [83]
                0.00    0.00      32/199         zint_rebuild_CRT [79]
                0.00    0.00       8/12          PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [85]
                0.00    0.00     548/1028548     PQCLEAN_FALCON1024_CLEAN_poly_add [26]
                0.00    0.00     548/555         PQCLEAN_FALCON1024_CLEAN_poly_mul_autoadj_fft [91]
                0.00    0.00    8090/293345321     PQCLEAN_FALCON1024_CLEAN_fpr_mul [11]
                0.00    0.00   18372/2684170     modp_montymul [61]
                0.00    0.00    2855/8999        fpr_sqr [94]
                0.00    0.00    1041/1678        modp_Rx [96]
                0.00    0.00    1256/6909        modp_R2 [93]
                0.00    0.00      16/22          PQCLEAN_FALCON1024_CLEAN_poly_adj_fft [99]
                0.00    0.00   12940/13967       fpr_lt [110]
                0.00    0.00    6470/9030        fpr_rint [113]
                0.00    0.00    1256/5186        modp_ninv31 [117]
                0.00    0.00    1040/1040        poly_sub_scaled [132]
                0.00    0.00      16/21          align_fpr [138]
                0.00    0.00       8/8           align_u32 [140]
-----------------------------------------------
                0.02    1.29 3499668/3499668     PQCLEAN_FALCON1024_CLEAN_sampler [15]
[23]     3.8    0.02    1.29 3499668         BerExp [23]
                0.40    0.26 3499668/3499668     PQCLEAN_FALCON1024_CLEAN_fpr_expm_p63 [30]
                0.00    0.23 3499668/12547004     fpr_sub [28]
                0.11    0.07 6999336/293345321     PQCLEAN_FALCON1024_CLEAN_fpr_mul [11]
                0.00    0.16 3499668/23811004     fpr_of [25]
                0.04    0.01 3499668/3499668     fpr_trunc [56]
                0.01    0.00 3513413/10512749     prng_get_u8 [63]
-----------------------------------------------
                0.00    0.00  111440/23922444     fpr_of [76]
                0.87    0.22 23811004/23922444     fpr_of [25]
[24]     3.2    0.87    0.22 23922444         PQCLEAN_FALCON1024_CLEAN_fpr_scaled [24]
                0.22    0.00 23922444/653422521     FPR [12]
-----------------------------------------------
                0.00    0.05 1024000/23811004     do_sign_dyn [6]
                0.00    0.09 2048000/23811004     ffSampling_fft_dyntree [8]
                0.00    0.16 3499668/23811004     BerExp [23]
                0.00    0.37 8192000/23811004     smallints_to_fpr [38]
                0.00    0.41 9047336/23811004     PQCLEAN_FALCON1024_CLEAN_sampler [15]
[25]     3.2    0.01    1.09 23811004         fpr_of [25]
                0.87    0.22 23811004/23922444     PQCLEAN_FALCON1024_CLEAN_fpr_scaled [24]
-----------------------------------------------
                0.00    0.00     548/1028548     solve_NTRU_intermediate [22]
                0.00    0.00    5000/1028548     do_sign_dyn [6]
                0.00    1.01 1023000/1028548     ffSampling_fft_dyntree [8]
[26]     3.0    0.00    1.02 1028548         PQCLEAN_FALCON1024_CLEAN_poly_add [26]
                0.80    0.21 15366470/330008197     PQCLEAN_FALCON1024_CLEAN_fpr_add [7]
-----------------------------------------------
                0.91    0.00 330008197/330008197     PQCLEAN_FALCON1024_CLEAN_fpr_add [7]
[27]     2.7    0.91    0.00 330008197         fpr_ulsh [27]
-----------------------------------------------
                0.00    0.23 3499668/12547004     BerExp [23]
                0.00    0.60 9047336/12547004     PQCLEAN_FALCON1024_CLEAN_sampler [15]
[28]     2.4    0.00    0.83 12547004         fpr_sub [28]
                0.65    0.18 12547004/330008197     PQCLEAN_FALCON1024_CLEAN_fpr_add [7]
-----------------------------------------------
                0.00    0.00       2/1023002     solve_NTRU_binary_depth1 [69]
                0.00    0.69 1023000/1023002     ffSampling_fft_dyntree [8]
[29]     2.0    0.00    0.69 1023002         PQCLEAN_FALCON1024_CLEAN_poly_sub [29]
                0.01    0.68 10241024/157646107     fpr_sub [10]
-----------------------------------------------
                0.40    0.26 3499668/3499668     BerExp [23]
[30]     1.9    0.40    0.26 3499668         PQCLEAN_FALCON1024_CLEAN_fpr_expm_p63 [30]
                0.11    0.07 6999336/293345321     PQCLEAN_FALCON1024_CLEAN_fpr_mul [11]
                0.07    0.01 6999336/6999336     fpr_trunc [50]
-----------------------------------------------
                0.01    0.00 6999336/337007533     fpr_trunc [50]
                0.63    0.00 330008197/337007533     PQCLEAN_FALCON1024_CLEAN_fpr_add [7]
[31]     1.9    0.64    0.00 337007533         fpr_ursh [31]
-----------------------------------------------
                0.59    0.05 5122559/5122559     fpr_inv [33]
[32]     1.9    0.59    0.05 5122559         PQCLEAN_FALCON1024_CLEAN_fpr_div [32]
                0.05    0.00 5122559/653422521     FPR [12]
-----------------------------------------------
                0.00    0.00     512/5122559     PQCLEAN_FALCON1024_CLEAN_poly_div_autoadj_fft [97]
                0.00    0.00    2047/5122559     PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [85]
                0.00    0.64 5120000/5122559     PQCLEAN_FALCON1024_CLEAN_poly_LDL_fft [14]
[33]     1.9    0.00    0.64 5122559         fpr_inv [33]
                0.59    0.05 5122559/5122559     PQCLEAN_FALCON1024_CLEAN_fpr_div [32]
-----------------------------------------------
                0.13    0.47 3499668/3499668     PQCLEAN_FALCON1024_CLEAN_sampler [15]
[34]     1.8    0.13    0.47 3499668         PQCLEAN_FALCON1024_CLEAN_gaussian0_sampler [34]
                0.04    0.42 3499668/3499668     prng_get_u64 [36]
                0.00    0.00 3499668/10512749     prng_get_u8 [63]
-----------------------------------------------
                0.01    0.50    1000/1000        do_sign [4]
[35]     1.5    0.01    0.50    1000         PQCLEAN_FALCON1024_CLEAN_complete_private [35]
                0.03    0.20    3000/3002        mq_NTT [44]
                0.02    0.15 1024000/1025024     mq_div_12289 [45]
                0.01    0.07    1000/1001        mq_iNTT [51]
                0.00    0.01    1000/1000        mq_poly_tomonty [73]
                0.00    0.01    1000/1000        mq_poly_montymul_ntt [72]
                0.00    0.00 3072000/3074048     mq_conv_small [77]
-----------------------------------------------
                0.04    0.42 3499668/3499668     PQCLEAN_FALCON1024_CLEAN_gaussian0_sampler [34]
[36]     1.4    0.04    0.42 3499668         prng_get_u64 [36]
                0.42    0.00   75565/76565       PQCLEAN_FALCON1024_CLEAN_prng_refill [37]
-----------------------------------------------
                0.01    0.00    1000/76565       PQCLEAN_FALCON1024_CLEAN_prng_init [74]
                0.42    0.00   75565/76565       prng_get_u64 [36]
[37]     1.3    0.43    0.00   76565         PQCLEAN_FALCON1024_CLEAN_prng_refill [37]
-----------------------------------------------
                0.02    0.38    8000/8000        do_sign_dyn [6]
[38]     1.2    0.02    0.38    8000         smallints_to_fpr [38]
                0.00    0.37 8192000/23811004     fpr_of [25]
-----------------------------------------------
                0.00    0.00    8188/14344188     PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [85]
                0.01    0.11 4096000/14344188     PQCLEAN_FALCON1024_CLEAN_poly_mulselfadj_fft [43]
                0.02    0.26 10240000/14344188     PQCLEAN_FALCON1024_CLEAN_poly_LDL_fft [14]
[39]     1.1    0.03    0.37 14344188         fpr_sqr [39]
                0.23    0.13 14344188/293345321     PQCLEAN_FALCON1024_CLEAN_fpr_mul [11]
-----------------------------------------------
                0.31    0.01 1024000/1024000     ffSampling_fft_dyntree [8]
[40]     0.9    0.31    0.01 1024000         PQCLEAN_FALCON1024_CLEAN_fpr_sqrt [40]
                0.01    0.00 1024000/653422521     FPR [12]
-----------------------------------------------
                0.01    0.00 1024000/44068864     mq_poly_tomonty [73]
                0.01    0.00 1024000/44068864     mq_poly_montymul_ntt [72]
                0.04    0.00 6150144/44068864     mq_iNTT [51]
                0.06    0.00 9225216/44068864     mq_div_12289 [45]
                0.08    0.00 11275264/44068864     mq_montysqr [49]
                0.10    0.00 15370240/44068864     mq_NTT [44]
[41]     0.9    0.30    0.00 44068864         mq_montymul [41]
-----------------------------------------------
                0.01    0.24    2000/2000        do_sign_dyn [6]
[42]     0.7    0.01    0.24    2000         PQCLEAN_FALCON1024_CLEAN_poly_muladj_fft [42]
                0.07    0.04 4096000/293345321     PQCLEAN_FALCON1024_CLEAN_fpr_mul [11]
                0.00    0.07 1024000/157646107     fpr_sub [10]
                0.05    0.01 1024000/330008197     PQCLEAN_FALCON1024_CLEAN_fpr_add [7]
                0.00    0.00 1024000/30729123     fpr_neg [53]
-----------------------------------------------
                0.00    0.25    4000/4000        do_sign_dyn [6]
[43]     0.7    0.00    0.25    4000         PQCLEAN_FALCON1024_CLEAN_poly_mulselfadj_fft [43]
                0.11    0.03 2048000/330008197     PQCLEAN_FALCON1024_CLEAN_fpr_add [7]
                0.01    0.11 4096000/14344188     fpr_sqr [39]
-----------------------------------------------
                0.00    0.00       2/3002        PQCLEAN_FALCON1024_CLEAN_compute_public [90]
                0.03    0.20    3000/3002        PQCLEAN_FALCON1024_CLEAN_complete_private [35]
[44]     0.7    0.03    0.20    3002         mq_NTT [44]
                0.10    0.00 15370240/44068864     mq_montymul [41]
                0.09    0.00 15370240/20495360     mq_add [48]
                0.01    0.00 15370240/20495360     mq_sub [64]
-----------------------------------------------
                0.00    0.00    1024/1025024     PQCLEAN_FALCON1024_CLEAN_compute_public [90]
                0.02    0.15 1024000/1025024     PQCLEAN_FALCON1024_CLEAN_complete_private [35]
[45]     0.5    0.02    0.15 1025024         mq_div_12289 [45]
                0.01    0.08 11275264/11275264     mq_montysqr [49]
                0.06    0.00 9225216/44068864     mq_montymul [41]
-----------------------------------------------
                0.01    0.14 5547668/5547668     PQCLEAN_FALCON1024_CLEAN_sampler [15]
[46]     0.4    0.01    0.14 5547668         fpr_sqr [46]
                0.09    0.05 5547668/293345321     PQCLEAN_FALCON1024_CLEAN_fpr_mul [11]
-----------------------------------------------
                0.08    0.04    1000/1000        do_sign [4]
[47]     0.3    0.08    0.04    1000         PQCLEAN_FALCON1024_CLEAN_hash_to_point_ct [47]
                0.00    0.04 1311000/1332492     shake256_inc_squeeze [58]
-----------------------------------------------
                0.03    0.00 5125120/20495360     mq_iNTT [51]
                0.09    0.00 15370240/20495360     mq_NTT [44]
[48]     0.3    0.12    0.00 20495360         mq_add [48]
-----------------------------------------------
                0.01    0.08 11275264/11275264     mq_div_12289 [45]
[49]     0.3    0.01    0.08 11275264         mq_montysqr [49]
                0.08    0.00 11275264/44068864     mq_montymul [41]
-----------------------------------------------
                0.07    0.01 6999336/6999336     PQCLEAN_FALCON1024_CLEAN_fpr_expm_p63 [30]
[50]     0.2    0.07    0.01 6999336         fpr_trunc [50]
                0.01    0.00 6999336/337007533     fpr_ursh [31]
-----------------------------------------------
                0.00    0.00       1/1001        PQCLEAN_FALCON1024_CLEAN_compute_public [90]
                0.01    0.07    1000/1001        PQCLEAN_FALCON1024_CLEAN_complete_private [35]
[51]     0.2    0.01    0.07    1001         mq_iNTT [51]
                0.04    0.00 6150144/44068864     mq_montymul [41]
                0.03    0.00 5125120/20495360     mq_add [48]
                0.00    0.00 5125120/20495360     mq_sub [64]
                0.00    0.00   10010/10010       mq_rshift1 [112]
-----------------------------------------------
                0.07    0.00 36864000/36864000     PQCLEAN_FALCON1024_CLEAN_poly_split_fft [13]
[52]     0.2    0.07    0.00 36864000         fpr_half [52]
-----------------------------------------------
                0.00    0.00     512/30729123     PQCLEAN_FALCON1024_CLEAN_poly_add_muladj_fft [95]
                0.00    0.00    3582/30729123     PQCLEAN_FALCON1024_CLEAN_poly_adj_fft [99]
                0.00    0.00 1024000/30729123     PQCLEAN_FALCON1024_CLEAN_poly_muladj_fft [42]
                0.00    0.00 1029029/30729123     PQCLEAN_FALCON1024_CLEAN_iFFT [16]
                0.01    0.00 4096000/30729123     PQCLEAN_FALCON1024_CLEAN_poly_neg [68]
                0.02    0.00 9216000/30729123     PQCLEAN_FALCON1024_CLEAN_poly_split_fft [13]
                0.03    0.00 15360000/30729123     PQCLEAN_FALCON1024_CLEAN_poly_LDL_fft [14]
[53]     0.2    0.07    0.00 30729123         fpr_neg [53]
-----------------------------------------------
                0.00    0.00       6/2006        PQCLEAN_FALCON1024_CLEAN_keygen [20]
                0.01    0.05    2000/2006        do_sign_dyn [6]
[54]     0.2    0.01    0.05    2006         PQCLEAN_FALCON1024_CLEAN_poly_mulconst [54]
                0.03    0.02 2054144/293345321     PQCLEAN_FALCON1024_CLEAN_fpr_mul [11]
-----------------------------------------------
                0.02    0.03 2048000/2048000     do_sign_dyn [6]
[55]     0.1    0.02    0.03 2048000         fpr_rint [55]
                0.03    0.00 2048000/2048000     fpr_ulsh [60]
                0.00    0.00 2048000/5547668     fpr_ursh [65]
-----------------------------------------------
                0.04    0.01 3499668/3499668     BerExp [23]
[56]     0.1    0.04    0.01 3499668         fpr_trunc [56]
                0.01    0.00 3499668/5547668     fpr_ursh [65]
-----------------------------------------------
                0.01    0.03 1332492/1332492     shake256_inc_squeeze [58]
[57]     0.1    0.01    0.03 1332492         keccak_inc_squeeze [57]
                0.03    0.00   22206/22206       KeccakF1600_StatePermute [59]
-----------------------------------------------
                0.00    0.00    1000/1332492     PQCLEAN_FALCON1024_CLEAN_prng_init [74]
                0.00    0.00   20492/1332492     get_rng_u64 [87]
                0.00    0.04 1311000/1332492     PQCLEAN_FALCON1024_CLEAN_hash_to_point_ct [47]
[58]     0.1    0.00    0.04 1332492         shake256_inc_squeeze [58]
                0.01    0.03 1332492/1332492     keccak_inc_squeeze [57]
-----------------------------------------------
                0.03    0.00   22206/22206       keccak_inc_squeeze [57]
[59]     0.1    0.03    0.00   22206         KeccakF1600_StatePermute [59]
-----------------------------------------------
                0.03    0.00 2048000/2048000     fpr_rint [55]
[60]     0.1    0.03    0.00 2048000         fpr_ulsh [60]
-----------------------------------------------
                0.00    0.00    2049/2684170     solve_NTRU [21]
                0.00    0.00    3072/2684170     solve_NTRU_binary_depth1 [69]
                0.00    0.00    4096/2684170     modp_poly_rec_res [98]
                0.00    0.00   12288/2684170     solve_NTRU_binary_depth0 [81]
                0.00    0.00   14302/2684170     modp_Rx [96]
                0.00    0.00   18372/2684170     solve_NTRU_intermediate [22]
                0.00    0.00   34545/2684170     modp_R2 [93]
                0.00    0.00   48068/2684170     zint_rebuild_CRT [79]
                0.00    0.00   50432/2684170     poly_sub_scaled_ntt [78]
                0.00    0.00   70612/2684170     make_fg_step [70]
                0.00    0.00  110464/2684170     modp_div [86]
                0.00    0.00  161090/2684170     modp_mkgm2 [83]
                0.00    0.00  365280/2684170     modp_iNTT2_ext [82]
                0.00    0.00  482260/2684170     modp_NTT2_ext [80]
                0.01    0.00 1307240/2684170     zint_mod_small_unsigned [67]
[61]     0.1    0.02    0.00 2684170         modp_montymul [61]
-----------------------------------------------
                0.00    0.00       4/1116        solve_NTRU_binary_depth1 [69]
                0.00    0.02    1112/1116        solve_NTRU_intermediate [22]
[62]     0.0    0.00    0.02    1116         poly_big_to_fp [62]
                0.01    0.00  102736/330008197     PQCLEAN_FALCON1024_CLEAN_fpr_add [7]
                0.00    0.00  205472/293345321     PQCLEAN_FALCON1024_CLEAN_fpr_mul [11]
                0.00    0.00  102736/111440      fpr_of [76]
-----------------------------------------------
                0.00    0.00 3499668/10512749     PQCLEAN_FALCON1024_CLEAN_gaussian0_sampler [34]
                0.00    0.00 3499668/10512749     PQCLEAN_FALCON1024_CLEAN_sampler [15]
                0.01    0.00 3513413/10512749     BerExp [23]
[63]     0.0    0.01    0.00 10512749         prng_get_u8 [63]
-----------------------------------------------
                0.00    0.00 5125120/20495360     mq_iNTT [51]
                0.01    0.00 15370240/20495360     mq_NTT [44]
[64]     0.0    0.01    0.00 20495360         mq_sub [64]
-----------------------------------------------
                0.00    0.00 2048000/5547668     fpr_rint [55]
                0.01    0.00 3499668/5547668     fpr_trunc [56]
[65]     0.0    0.01    0.00 5547668         fpr_ursh [65]
-----------------------------------------------
                0.01    0.00    1000/1000        do_sign [4]
[66]     0.0    0.01    0.00    1000         PQCLEAN_FALCON1024_CLEAN_comp_encode [66]
-----------------------------------------------
                0.00    0.00   48068/109972      zint_rebuild_CRT [79]
                0.00    0.01   61904/109972      zint_mod_small_signed [75]
[67]     0.0    0.00    0.01  109972         zint_mod_small_unsigned [67]
                0.01    0.00 1307240/2684170     modp_montymul [61]
                0.00    0.00 1307240/2082169     modp_add [100]
-----------------------------------------------
                0.00    0.01    4000/4000        do_sign_dyn [6]
[68]     0.0    0.00    0.01    4000         PQCLEAN_FALCON1024_CLEAN_poly_neg [68]
                0.01    0.00 4096000/30729123     fpr_neg [53]
-----------------------------------------------
                0.00    0.01       1/1           solve_NTRU [21]
[69]     0.0    0.00    0.01       1         solve_NTRU_binary_depth1 [69]
                0.00    0.01       5/10125       PQCLEAN_FALCON1024_CLEAN_FFT [9]
                0.00    0.00       3/2558        PQCLEAN_FALCON1024_CLEAN_iFFT [16]
                0.00    0.00       1/1           PQCLEAN_FALCON1024_CLEAN_poly_add_muladj_fft [95]
                0.00    0.00    1024/61904       zint_mod_small_signed [75]
                0.00    0.00       1/12          PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [85]
                0.00    0.00       4/1116        poly_big_to_fp [62]
                0.00    0.00       2/199         zint_rebuild_CRT [79]
                0.00    0.00       4/4           modp_poly_rec_res [98]
                0.00    0.00     512/111440      fpr_of [76]
                0.00    0.00    3072/2684170     modp_montymul [61]
                0.00    0.00       8/3395        modp_NTT2_ext [80]
                0.00    0.00       6/3230        modp_iNTT2_ext [82]
                0.00    0.00       2/1030098     PQCLEAN_FALCON1024_CLEAN_poly_mul_fft [18]
                0.00    0.00       2/1726        modp_mkgm2 [83]
                0.00    0.00       2/1023002     PQCLEAN_FALCON1024_CLEAN_poly_sub [29]
                0.00    0.00       1/555         PQCLEAN_FALCON1024_CLEAN_poly_mul_autoadj_fft [91]
                0.00    0.00       4/6909        modp_R2 [93]
                0.00    0.00       2/1678        modp_Rx [96]
                0.00    0.00    4096/62078       modp_set [106]
                0.00    0.00    1536/9030        fpr_rint [113]
                0.00    0.00    1024/13967       fpr_lt [110]
                0.00    0.00       4/5186        modp_ninv31 [117]
                0.00    0.00       3/21          align_fpr [138]
-----------------------------------------------
                0.00    0.01      54/54          make_fg [71]
[70]     0.0    0.00    0.01      54         make_fg_step [70]
                0.00    0.00     108/199         zint_rebuild_CRT [79]
                0.00    0.00   21516/61904       zint_mod_small_signed [75]
                0.00    0.00    1312/3230        modp_iNTT2_ext [82]
                0.00    0.00     871/1726        modp_mkgm2 [83]
                0.00    0.00     848/3395        modp_NTT2_ext [80]
                0.00    0.00   70612/2684170     modp_montymul [61]
                0.00    0.00     871/6909        modp_R2 [93]
                0.00    0.00     415/1678        modp_Rx [96]
                0.00    0.00     871/5186        modp_ninv31 [117]
-----------------------------------------------
                0.00    0.00       1/9           solve_NTRU_deepest [84]
                0.00    0.01       8/9           solve_NTRU_intermediate [22]
[71]     0.0    0.00    0.01       9         make_fg [71]
                0.00    0.01      54/54          make_fg_step [70]
                0.00    0.00   18432/62078       modp_set [106]
-----------------------------------------------
                0.00    0.01    1000/1000        PQCLEAN_FALCON1024_CLEAN_complete_private [35]
[72]     0.0    0.00    0.01    1000         mq_poly_montymul_ntt [72]
                0.01    0.00 1024000/44068864     mq_montymul [41]
-----------------------------------------------
                0.00    0.01    1000/1000        PQCLEAN_FALCON1024_CLEAN_complete_private [35]
[73]     0.0    0.00    0.01    1000         mq_poly_tomonty [73]
                0.01    0.00 1024000/44068864     mq_montymul [41]
-----------------------------------------------
                0.00    0.01    1000/1000        PQCLEAN_FALCON1024_CLEAN_sign_dyn [5]
[74]     0.0    0.00    0.01    1000         PQCLEAN_FALCON1024_CLEAN_prng_init [74]
                0.01    0.00    1000/76565       PQCLEAN_FALCON1024_CLEAN_prng_refill [37]
                0.00    0.00    1000/1332492     shake256_inc_squeeze [58]
-----------------------------------------------
                0.00    0.00    1024/61904       solve_NTRU_binary_depth1 [69]
                0.00    0.00   14148/61904       solve_NTRU_intermediate [22]
                0.00    0.00   21516/61904       make_fg_step [70]
                0.00    0.00   25216/61904       poly_sub_scaled_ntt [78]
[75]     0.0    0.00    0.01   61904         zint_mod_small_signed [75]
                0.00    0.01   61904/109972      zint_mod_small_unsigned [67]
                0.00    0.00   61904/879016      modp_sub [104]
-----------------------------------------------
                0.00    0.00     512/111440      solve_NTRU_binary_depth1 [69]
                0.00    0.00    2048/111440      solve_NTRU_binary_depth0 [81]
                0.00    0.00    6144/111440      poly_small_to_fp [92]
                0.00    0.00  102736/111440      poly_big_to_fp [62]
[76]     0.0    0.00    0.01  111440         fpr_of [76]
                0.00    0.00  111440/23922444     PQCLEAN_FALCON1024_CLEAN_fpr_scaled [24]
-----------------------------------------------
                0.00    0.00    2048/3074048     PQCLEAN_FALCON1024_CLEAN_compute_public [90]
                0.00    0.00 3072000/3074048     PQCLEAN_FALCON1024_CLEAN_complete_private [35]
[77]     0.0    0.01    0.00 3074048         mq_conv_small [77]
-----------------------------------------------
                0.00    0.00      56/56          solve_NTRU_intermediate [22]
[78]     0.0    0.00    0.00      56         poly_sub_scaled_ntt [78]
                0.00    0.00   25216/61904       zint_mod_small_signed [75]
                0.00    0.00      56/199         zint_rebuild_CRT [79]
                0.00    0.00     440/3395        modp_NTT2_ext [80]
                0.00    0.00   50432/2684170     modp_montymul [61]
                0.00    0.00     220/1726        modp_mkgm2 [83]
                0.00    0.00     220/3230        modp_iNTT2_ext [82]
                0.00    0.00     220/1678        modp_Rx [96]
                0.00    0.00     220/6909        modp_R2 [93]
                0.00    0.00   25216/62078       modp_set [106]
                0.00    0.00    7296/7296        zint_sub_scaled [116]
                0.00    0.00     220/5186        modp_ninv31 [117]
-----------------------------------------------
                0.00    0.00       1/199         solve_NTRU_deepest [84]
                0.00    0.00       2/199         solve_NTRU_binary_depth1 [69]
                0.00    0.00      32/199         solve_NTRU_intermediate [22]
                0.00    0.00      56/199         poly_sub_scaled_ntt [78]
                0.00    0.00     108/199         make_fg_step [70]
[79]     0.0    0.00    0.00     199         zint_rebuild_CRT [79]
                0.00    0.00   48068/109972      zint_mod_small_unsigned [67]
                0.00    0.00   48068/2684170     modp_montymul [61]
                0.00    0.00    2831/6909        modp_R2 [93]
                0.00    0.00   48068/879016      modp_sub [104]
                0.00    0.00   48068/48068       zint_add_mul_small [107]
                0.00    0.00   46204/46204       zint_norm_zero [108]
                0.00    0.00    2831/5186        modp_ninv31 [117]
                0.00    0.00    2831/2833        zint_mul_small [123]
-----------------------------------------------
                0.00    0.00       4/3395        solve_NTRU [21]
                0.00    0.00       8/3395        solve_NTRU_binary_depth1 [69]
                0.00    0.00      13/3395        solve_NTRU_binary_depth0 [81]
                0.00    0.00     440/3395        poly_sub_scaled_ntt [78]
                0.00    0.00     848/3395        make_fg_step [70]
                0.00    0.00    2082/3395        solve_NTRU_intermediate [22]
[80]     0.0    0.00    0.00    3395         modp_NTT2_ext [80]
                0.00    0.00  482260/2684170     modp_montymul [61]
                0.00    0.00  482260/2082169     modp_add [100]
                0.00    0.00  482260/879016      modp_sub [104]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU [21]
[81]     0.0    0.00    0.00       1         solve_NTRU_binary_depth0 [81]
                0.00    0.00       2/10125       PQCLEAN_FALCON1024_CLEAN_FFT [9]
                0.00    0.00       1/2558        PQCLEAN_FALCON1024_CLEAN_iFFT [16]
                0.00    0.00    2048/111440      fpr_of [76]
                0.00    0.00   12288/2684170     modp_montymul [61]
                0.00    0.00       1/1           PQCLEAN_FALCON1024_CLEAN_poly_div_autoadj_fft [97]
                0.00    0.00      13/3395        modp_NTT2_ext [80]
                0.00    0.00       6/3230        modp_iNTT2_ext [82]
                0.00    0.00       4/1726        modp_mkgm2 [83]
                0.00    0.00       1/6909        modp_R2 [93]
                0.00    0.00   10238/62078       modp_set [106]
                0.00    0.00    4096/4096        modp_norm [118]
                0.00    0.00    2048/2082169     modp_add [100]
                0.00    0.00    2048/879016      modp_sub [104]
                0.00    0.00    1024/3072        zint_one_to_plain [119]
                0.00    0.00    1024/9030        fpr_rint [113]
                0.00    0.00       2/21          align_fpr [138]
                0.00    0.00       1/5186        modp_ninv31 [117]
-----------------------------------------------
                0.00    0.00       6/3230        solve_NTRU_binary_depth1 [69]
                0.00    0.00       6/3230        solve_NTRU_binary_depth0 [81]
                0.00    0.00     220/3230        poly_sub_scaled_ntt [78]
                0.00    0.00    1312/3230        make_fg_step [70]
                0.00    0.00    1686/3230        solve_NTRU_intermediate [22]
[82]     0.0    0.00    0.00    3230         modp_iNTT2_ext [82]
                0.00    0.00  365280/2684170     modp_montymul [61]
                0.00    0.00  283712/2082169     modp_add [100]
                0.00    0.00  283712/879016      modp_sub [104]
-----------------------------------------------
                0.00    0.00       1/1726        solve_NTRU [21]
                0.00    0.00       2/1726        solve_NTRU_binary_depth1 [69]
                0.00    0.00       4/1726        solve_NTRU_binary_depth0 [81]
                0.00    0.00     220/1726        poly_sub_scaled_ntt [78]
                0.00    0.00     628/1726        solve_NTRU_intermediate [22]
                0.00    0.00     871/1726        make_fg_step [70]
[83]     0.0    0.00    0.00    1726         modp_mkgm2 [83]
                0.00    0.00  161090/2684170     modp_montymul [61]
                0.00    0.00    1726/1726        modp_div [86]
                0.00    0.00    1726/6909        modp_R2 [93]
                0.00    0.00    3452/12039       modp_R [111]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU [21]
[84]     0.0    0.00    0.00       1         solve_NTRU_deepest [84]
                0.00    0.00       1/9           make_fg [71]
                0.00    0.00       1/199         zint_rebuild_CRT [79]
                0.00    0.00       2/2833        zint_mul_small [123]
                0.00    0.00       1/1           zint_bezout [144]
-----------------------------------------------
                0.00    0.00       1/12          solve_NTRU_binary_depth1 [69]
                0.00    0.00       3/12          PQCLEAN_FALCON1024_CLEAN_keygen [20]
                0.00    0.00       8/12          solve_NTRU_intermediate [22]
[85]     0.0    0.00    0.00      12         PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [85]
                0.00    0.00    6141/330008197     PQCLEAN_FALCON1024_CLEAN_fpr_add [7]
                0.00    0.00    2047/5122559     fpr_inv [33]
                0.00    0.00    8188/14344188     fpr_sqr [39]
-----------------------------------------------
                0.00    0.00    1726/1726        modp_mkgm2 [83]
[86]     0.0    0.00    0.00    1726         modp_div [86]
                0.00    0.00  110464/2684170     modp_montymul [61]
-----------------------------------------------
