Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00 4096000/297680566     smallints_to_fpr [35]
                0.00    0.00 4608512/297680566     PQCLEAN_FALCON512_CLEAN_poly_sub [30]
                0.00    0.00 7116932/297680566     BerExp [20]
                0.00    0.00 7170974/297680566     PQCLEAN_FALCON512_CLEAN_poly_add [26]
                0.01    0.00 16550631/297680566     PQCLEAN_FALCON512_CLEAN_sampler [13]
                0.01    0.00 20480000/297680566     PQCLEAN_FALCON512_CLEAN_poly_merge_fft [14]
                0.01    0.00 21667974/297680566     PQCLEAN_FALCON512_CLEAN_iFFT [15]
                0.01    0.00 23059380/297680566     PQCLEAN_FALCON512_CLEAN_poly_mul_fft [16]
                0.02    0.00 40960000/297680566     PQCLEAN_FALCON512_CLEAN_poly_split_fft [12]
                0.03    0.00 46080000/297680566     PQCLEAN_FALCON512_CLEAN_poly_LDL_fft [11]
                0.06    0.00 92368740/297680566     PQCLEAN_FALCON512_CLEAN_FFT [9]
[17]     5.6    0.18    0.00 297680566         FPR [17]
-----------------------------------------------
                0.00    0.00     256/2305791     PQCLEAN_FALCON512_CLEAN_poly_div_autoadj_fft [81]
                0.00    0.00    1535/2305791     PQCLEAN_FALCON512_CLEAN_poly_invnorm2_fft [74]
                0.14    0.00 2304000/2305791     PQCLEAN_FALCON512_CLEAN_poly_LDL_fft [11]
[18]     4.3    0.14    0.00 2305791         PQCLEAN_FALCON512_CLEAN_fpr_div [18]
-----------------------------------------------
                0.00    0.00 3558466/152284736     fpr_trunc [21]
                0.13    0.00 148726270/152284736     PQCLEAN_FALCON512_CLEAN_fpr_add [8]
[19]     4.0    0.13    0.00 152284736         fpr_ursh [19]
-----------------------------------------------
                0.00    0.13 1779233/1779233     PQCLEAN_FALCON512_CLEAN_sampler [13]
[20]     4.0    0.00    0.13 1779233         BerExp [20]
                0.05    0.02 1779233/1779233     PQCLEAN_FALCON512_CLEAN_fpr_expm_p63 [29]
                0.02    0.00 1779233/148726270     PQCLEAN_FALCON512_CLEAN_fpr_add [8]
                0.01    0.00 3558466/134090278     PQCLEAN_FALCON512_CLEAN_fpr_mul [10]
                0.01    0.00 1779233/12046227     PQCLEAN_FALCON512_CLEAN_fpr_scaled [28]
                0.01    0.00 1786109/5344575     prng_get_u8 [42]
                0.00    0.00 7116932/297680566     FPR [17]
                0.00    0.00 1779233/11993699     fpr_of [86]
                0.00    0.00 1779233/1779233     fpr_trunc [95]
                0.00    0.00 1779233/6361699     fpr_sub [90]
-----------------------------------------------
                0.00    0.00 3558466/152284736     PQCLEAN_FALCON512_CLEAN_fpr_expm_p63 [29]
                0.11    0.00 148726270/152284736     PQCLEAN_FALCON512_CLEAN_fpr_add [8]
[21]     3.5    0.11    0.00 152284736         fpr_trunc [21]
                0.00    0.00 3558466/152284736     fpr_ursh [19]
-----------------------------------------------
                0.00    0.10       1/1           run_falcon512_sign [1]
[22]     3.0    0.00    0.10       1         PQCLEAN_FALCON512_CLEAN_crypto_sign_keypair [22]
                0.00    0.10       1/1           PQCLEAN_FALCON512_CLEAN_keygen [23]
                0.00    0.00       1/777421      keccak_inc_finalize [47]
                0.00    0.00       3/3           PQCLEAN_FALCON512_CLEAN_trim_i8_encode [144]
                0.00    0.00       1/2002        randombytes_linux_randombytes_getrandom [121]
                0.00    0.00       1/2002        PQCLEAN_randombytes [120]
                0.00    0.00       1/2001        keccak_inc_init [122]
                0.00    0.00       1/2001        shake256_inc_init [125]
                0.00    0.00       1/3001        keccak_inc_absorb [116]
                0.00    0.00       1/3001        shake256_inc_absorb [117]
                0.00    0.00       1/2001        shake256_inc_finalize [124]
                0.00    0.00       1/2001        shake256_inc_ctx_release [123]
                0.00    0.00       1/1           PQCLEAN_FALCON512_CLEAN_modq_encode [145]
-----------------------------------------------
                0.00    0.10       1/1           PQCLEAN_FALCON512_CLEAN_crypto_sign_keypair [22]
[23]     3.0    0.00    0.10       1         PQCLEAN_FALCON512_CLEAN_keygen [23]
                0.00    0.10       1/1           solve_NTRU [24]
                0.00    0.00      10/9605        PQCLEAN_FALCON512_CLEAN_FFT [9]
                0.00    0.00      10/2301        PQCLEAN_FALCON512_CLEAN_iFFT [15]
                0.00    0.00      28/28          poly_small_mkgauss [69]
                0.00    0.00       5/13          PQCLEAN_FALCON512_CLEAN_poly_invnorm2_fft [74]
                0.00    0.00    5120/148726270     PQCLEAN_FALCON512_CLEAN_fpr_add [8]
                0.00    0.00      10/10          poly_small_to_fp [76]
                0.00    0.00       1/1           PQCLEAN_FALCON512_CLEAN_compute_public [77]
                0.00    0.00      10/2010        PQCLEAN_FALCON512_CLEAN_poly_mulconst [53]
                0.00    0.00    5120/134090278     PQCLEAN_FALCON512_CLEAN_fpr_mul [10]
                0.00    0.00   10240/297680566     FPR [17]
                0.00    0.00      10/298         PQCLEAN_FALCON512_CLEAN_poly_mul_autoadj_fft [79]
                0.00    0.00      10/24          PQCLEAN_FALCON512_CLEAN_poly_adj_fft [85]
                0.00    0.00    5120/6733        fpr_sqr [110]
                0.00    0.00      28/28          poly_small_sqnorm [140]
                0.00    0.00       5/261         fpr_lt [138]
-----------------------------------------------
                0.00    0.10       1/1           PQCLEAN_FALCON512_CLEAN_keygen [23]
[24]     3.0    0.00    0.10       1         solve_NTRU [24]
                0.00    0.09       7/7           solve_NTRU_intermediate [27]
                0.00    0.00       1/1           solve_NTRU_binary_depth0 [60]
                0.00    0.00       1/1           solve_NTRU_deepest [72]
                0.00    0.00    3591/36121       zint_rebuild_CRT.constprop.2 [58]
                0.00    0.00       1/1537        solve_NTRU_binary_depth1 [66]
                0.00    0.00       2/20030       poly_big_to_small [70]
-----------------------------------------------
                0.03    0.07 1779233/1779233     PQCLEAN_FALCON512_CLEAN_sampler [13]
[25]     3.0    0.03    0.07 1779233         PQCLEAN_FALCON512_CLEAN_gaussian0_sampler [25]
                0.02    0.04 1779233/1779233     prng_get_u64 [31]
                0.01    0.00 1779233/5344575     prng_get_u8 [42]
-----------------------------------------------
                0.00    0.00     287/516287      solve_NTRU_intermediate [27]
                0.00    0.00    5000/516287      do_sign_dyn.constprop.0 [6]
                0.00    0.09  511000/516287      ffSampling_fft_dyntree.constprop.0 [7]
[26]     2.9    0.00    0.10  516287         PQCLEAN_FALCON512_CLEAN_poly_add [26]
                0.08    0.01 7170974/148726270     PQCLEAN_FALCON512_CLEAN_fpr_add [8]
                0.00    0.00 7170974/297680566     FPR [17]
-----------------------------------------------
                0.00    0.09       7/7           solve_NTRU [24]
[27]     2.9    0.00    0.09       7         solve_NTRU_intermediate [27]
                0.00    0.06     588/9605        PQCLEAN_FALCON512_CLEAN_FFT [9]
                0.00    0.03     287/2301        PQCLEAN_FALCON512_CLEAN_iFFT [15]
                0.00    0.00      56/56          poly_sub_scaled_ntt [54]
                0.00    0.00       7/8           make_fg [55]
                0.00    0.00     588/588         poly_big_to_fp [63]
                0.00    0.00    6362/27710       zint_mod_small_signed [56]
                0.00    0.00     858/1752        modp_iNTT2_ext [62]
                0.00    0.00    7010/36121       zint_rebuild_CRT.constprop.2 [58]
                0.00    0.00       7/36          make_fg_step.constprop.0 [59]
                0.00    0.00      28/172         zint_rebuild_CRT.constprop.3 [57]
                0.00    0.00     574/517576      PQCLEAN_FALCON512_CLEAN_poly_mul_fft [16]
                0.00    0.00       7/13          PQCLEAN_FALCON512_CLEAN_poly_invnorm2_fft [74]
                0.00    0.00     287/516287      PQCLEAN_FALCON512_CLEAN_poly_add [26]
                0.00    0.00     287/298         PQCLEAN_FALCON512_CLEAN_poly_mul_autoadj_fft [79]
                0.00    0.00    5495/134090278     PQCLEAN_FALCON512_CLEAN_fpr_mul [10]
                0.00    0.00     640/3794        modp_R2 [75]
                0.00    0.00     320/988         modp_mkgm2 [84]
                0.00    0.00    5495/297680566     FPR [17]
                0.00    0.00      14/24          PQCLEAN_FALCON512_CLEAN_poly_adj_fft [85]
                0.00    0.00    8262/963286      modp_montymul [101]
                0.00    0.00    6362/365740      modp_sub [103]
                0.00    0.00    2974/4254        fpr_rint [112]
                0.00    0.00    1613/6733        fpr_sqr [110]
                0.00    0.00     640/2802        modp_ninv31 [119]
                0.00    0.00     531/960         modp_Rx [132]
                0.00    0.00     518/518         poly_sub_scaled [134]
                0.00    0.00      14/18          align_fpr [141]
                0.00    0.00       7/7           align_u32 [142]
-----------------------------------------------
                0.00    0.00     256/12046227     solve_NTRU_binary_depth1 [66]
                0.00    0.00     512/12046227     poly_big_to_fp.constprop.0 [82]
                0.00    0.00    1024/12046227     poly_big_to_fp.constprop.1 [80]
                0.00    0.00    1024/12046227     solve_NTRU_binary_depth0 [60]
                0.00    0.00    5120/12046227     poly_small_to_fp [76]
                0.00    0.00   44592/12046227     poly_big_to_fp [63]
                0.00    0.00  512000/12046227     do_sign_dyn.constprop.0 [6]
                0.01    0.00 1024000/12046227     ffSampling_fft_dyntree.constprop.0 [7]
                0.01    0.00 1779233/12046227     BerExp [20]
                0.03    0.00 4096000/12046227     smallints_to_fpr [35]
                0.03    0.00 4582466/12046227     PQCLEAN_FALCON512_CLEAN_sampler [13]
[28]     2.8    0.09    0.00 12046227         PQCLEAN_FALCON512_CLEAN_fpr_scaled [28]
-----------------------------------------------
                0.05    0.02 1779233/1779233     BerExp [20]
[29]     2.1    0.05    0.02 1779233         PQCLEAN_FALCON512_CLEAN_fpr_expm_p63 [29]
                0.01    0.00 3558466/134090278     PQCLEAN_FALCON512_CLEAN_fpr_mul [10]
                0.00    0.00 3558466/152284736     fpr_trunc [21]
                0.00    0.00 3558466/297680566     FPR [17]
-----------------------------------------------
                0.00    0.00       2/511002      solve_NTRU_binary_depth1 [66]
                0.00    0.06  511000/511002      ffSampling_fft_dyntree.constprop.0 [7]
[30]     1.9    0.00    0.06  511002         PQCLEAN_FALCON512_CLEAN_poly_sub [30]
                0.05    0.01 4608512/148726270     PQCLEAN_FALCON512_CLEAN_fpr_add [8]
                0.00    0.00 4608512/297680566     FPR [17]
                0.00    0.00 4608512/70513000     fpr_sub [40]
-----------------------------------------------
                0.02    0.04 1779233/1779233     PQCLEAN_FALCON512_CLEAN_gaussian0_sampler [25]
[31]     1.8    0.02    0.04 1779233         prng_get_u64 [31]
                0.04    0.00   38159/39159       PQCLEAN_FALCON512_CLEAN_prng_refill [34]
-----------------------------------------------
                0.00    0.05    1000/1000        do_sign [4]
[32]     1.5    0.00    0.05    1000         PQCLEAN_FALCON512_CLEAN_complete_private [32]
                0.01    0.01    3000/3002        mq_NTT [37]
                0.00    0.02  512000/512512      mq_div_12289 [43]
                0.00    0.01    1000/1001        mq_iNTT [51]
                0.00    0.00  512000/19985152     mq_montymul [33]
                0.00    0.00    1000/1000        mq_poly_montymul_ntt [65]
                0.00    0.00 1536000/1537024     mq_conv_small [96]
                0.00    0.00    1000/1000        mq_poly_tomonty [130]
-----------------------------------------------
                0.00    0.00     512/19985152     PQCLEAN_FALCON512_CLEAN_compute_public [77]
                0.00    0.00  512000/19985152     mq_poly_montymul_ntt [65]
                0.00    0.00  512000/19985152     PQCLEAN_FALCON512_CLEAN_complete_private [32]
                0.01    0.00 2818816/19985152     mq_iNTT [51]
                0.01    0.00 6916608/19985152     mq_NTT [37]
                0.02    0.00 9225216/19985152     mq_div_12289 [43]
[33]     1.2    0.04    0.00 19985152         mq_montymul [33]
-----------------------------------------------
                0.00    0.00    1000/39159       PQCLEAN_FALCON512_CLEAN_prng_init [64]
                0.04    0.00   38159/39159       prng_get_u64 [31]
[34]     1.2    0.04    0.00   39159         PQCLEAN_FALCON512_CLEAN_prng_refill [34]
-----------------------------------------------
                0.00    0.03    8000/8000        do_sign_dyn.constprop.0 [6]
[35]     1.0    0.00    0.03    8000         smallints_to_fpr [35]
                0.03    0.00 4096000/12046227     PQCLEAN_FALCON512_CLEAN_fpr_scaled [28]
                0.00    0.00 4096000/297680566     FPR [17]
                0.00    0.00 4096000/11993699     fpr_of [86]
-----------------------------------------------
                0.03    0.00  512000/512000      ffSampling_fft_dyntree.constprop.0 [7]
[36]     0.9    0.03    0.00  512000         PQCLEAN_FALCON512_CLEAN_fpr_sqrt [36]
-----------------------------------------------
                0.00    0.00       2/3002        PQCLEAN_FALCON512_CLEAN_compute_public [77]
                0.01    0.01    3000/3002        PQCLEAN_FALCON512_CLEAN_complete_private [32]
[37]     0.7    0.01    0.01    3002         mq_NTT [37]
                0.01    0.00 6916608/19985152     mq_montymul [33]
                0.00    0.00 6916608/9222912     mq_add [87]
                0.00    0.00 6916608/9222912     mq_sub [88]
-----------------------------------------------
                0.00    0.02    2000/2000        do_sign_dyn.constprop.0 [6]
[38]     0.7    0.00    0.02    2000         PQCLEAN_FALCON512_CLEAN_poly_muladj_fft [38]
                0.01    0.00 1024000/148726270     PQCLEAN_FALCON512_CLEAN_fpr_add [8]
                0.01    0.00 2048000/134090278     PQCLEAN_FALCON512_CLEAN_fpr_mul [10]
                0.00    0.00 3072000/297680566     FPR [17]
                0.00    0.00  512000/14085456     fpr_neg [44]
                0.00    0.00  512000/70513000     fpr_sub [40]
-----------------------------------------------
                0.00    0.02    4000/4000        do_sign_dyn.constprop.0 [6]
[39]     0.7    0.00    0.02    4000         PQCLEAN_FALCON512_CLEAN_poly_mulselfadj_fft [39]
                0.01    0.00 1024000/148726270     PQCLEAN_FALCON512_CLEAN_fpr_add [8]
                0.01    0.00 2048000/134090278     PQCLEAN_FALCON512_CLEAN_fpr_mul [10]
                0.00    0.00 3072000/297680566     FPR [17]
                0.00    0.00 2048000/6662140     fpr_sqr [89]
-----------------------------------------------
                0.00    0.00     256/70513000     PQCLEAN_FALCON512_CLEAN_poly_add_muladj_fft [83]
                0.00    0.00  512000/70513000     PQCLEAN_FALCON512_CLEAN_poly_muladj_fft [38]
                0.00    0.00 3843230/70513000     PQCLEAN_FALCON512_CLEAN_poly_mul_fft [16]
                0.00    0.00 4608512/70513000     PQCLEAN_FALCON512_CLEAN_poly_sub [30]
                0.00    0.00 6144000/70513000     PQCLEAN_FALCON512_CLEAN_poly_merge_fft [14]
                0.00    0.00 6190380/70513000     PQCLEAN_FALCON512_CLEAN_iFFT [15]
                0.00    0.00 9216000/70513000     PQCLEAN_FALCON512_CLEAN_poly_LDL_fft [11]
                0.00    0.00 12288000/70513000     PQCLEAN_FALCON512_CLEAN_poly_split_fft [12]
                0.01    0.00 27710622/70513000     PQCLEAN_FALCON512_CLEAN_FFT [9]
[40]     0.6    0.02    0.00 70513000         fpr_sub [40]
-----------------------------------------------
                0.02    0.00 16384000/16384000     PQCLEAN_FALCON512_CLEAN_poly_split_fft [12]
[41]     0.6    0.02    0.00 16384000         fpr_half [41]
-----------------------------------------------
                0.01    0.00 1779233/5344575     PQCLEAN_FALCON512_CLEAN_gaussian0_sampler [25]
                0.01    0.00 1779233/5344575     PQCLEAN_FALCON512_CLEAN_sampler [13]
                0.01    0.00 1786109/5344575     BerExp [20]
[42]     0.6    0.02    0.00 5344575         prng_get_u8 [42]
-----------------------------------------------
                0.00    0.00     512/512512      PQCLEAN_FALCON512_CLEAN_compute_public [77]
                0.00    0.02  512000/512512      PQCLEAN_FALCON512_CLEAN_complete_private [32]
[43]     0.6    0.00    0.02  512512         mq_div_12289 [43]
                0.02    0.00 9225216/19985152     mq_montymul [33]
                0.00    0.00 5637632/5637632     mq_montysqr [91]
                0.00    0.00  512512/1024512     mq_montymul.constprop.0 [97]
-----------------------------------------------
                0.00    0.00     256/14085456     PQCLEAN_FALCON512_CLEAN_poly_add_muladj_fft [83]
                0.00    0.00    2814/14085456     PQCLEAN_FALCON512_CLEAN_poly_adj_fft [85]
                0.00    0.00  512000/14085456     PQCLEAN_FALCON512_CLEAN_poly_muladj_fft [38]
                0.00    0.00  514386/14085456     PQCLEAN_FALCON512_CLEAN_iFFT [15]
                0.00    0.00 2048000/14085456     PQCLEAN_FALCON512_CLEAN_poly_neg [61]
                0.00    0.00 4096000/14085456     PQCLEAN_FALCON512_CLEAN_poly_split_fft [12]
                0.00    0.00 6912000/14085456     PQCLEAN_FALCON512_CLEAN_poly_LDL_fft [11]
[44]     0.3    0.01    0.00 14085456         fpr_neg [44]
-----------------------------------------------
                0.01    0.00 1024000/1024000     PQCLEAN_FALCON512_CLEAN_sampler [13]
[45]     0.3    0.01    0.00 1024000         fpr_half [45]
-----------------------------------------------
                0.01    0.00 1024000/1024000     do_sign_dyn.constprop.0 [6]
[46]     0.3    0.01    0.00 1024000         fpr_rint [46]
                0.00    0.00 1024000/1024000     fpr_ulsh [100]
                0.00    0.00 1024000/2803233     fpr_ursh [93]
-----------------------------------------------
                0.00    0.00       1/777421      PQCLEAN_FALCON512_CLEAN_crypto_sign_keypair [22]
                0.00    0.00    1000/777421      PQCLEAN_FALCON512_CLEAN_prng_init [64]
                0.00    0.00    2000/777421      do_sign [4]
                0.00    0.00   57420/777421      get_rng_u64 [67]
                0.00    0.01  717000/777421      PQCLEAN_FALCON512_CLEAN_hash_to_point_ct [50]
[47]     0.3    0.00    0.01  777421         keccak_inc_finalize [47]
                0.01    0.00   15378/15378       KeccakF1600_StatePermute [49]
-----------------------------------------------
                0.00    0.00    3794/682528      modp_R2 [75]
                0.00    0.00   38432/682528      modp_NTT2_ext [71]
                0.00    0.00   95142/682528      modp_iNTT2_ext [62]
                0.00    0.00  183358/682528      zint_rebuild_CRT.constprop.2 [58]
                0.01    0.00  361802/682528      zint_mod_small_unsigned [52]
[48]     0.3    0.01    0.00  682528         modp_add [48]
-----------------------------------------------
                0.01    0.00   15378/15378       keccak_inc_finalize [47]
[49]     0.3    0.01    0.00   15378         KeccakF1600_StatePermute [49]
-----------------------------------------------
                0.00    0.01    1000/1000        do_sign [4]
[50]     0.3    0.00    0.01    1000         PQCLEAN_FALCON512_CLEAN_hash_to_point_ct [50]
                0.00    0.01  717000/777421      keccak_inc_finalize [47]
                0.00    0.00  717000/775420      shake256_inc_squeeze [102]
-----------------------------------------------
                0.00    0.00       1/1001        PQCLEAN_FALCON512_CLEAN_compute_public [77]
                0.00    0.01    1000/1001        PQCLEAN_FALCON512_CLEAN_complete_private [32]
[51]     0.2    0.00    0.01    1001         mq_iNTT [51]
                0.01    0.00 2818816/19985152     mq_montymul [33]
                0.00    0.00 2306304/9222912     mq_add [87]
                0.00    0.00 2306304/9222912     mq_sub [88]
                0.00    0.00    9009/9009        mq_rshift1 [109]
-----------------------------------------------
                0.00    0.00     722/49320       zint_rebuild_CRT.constprop.2 [58]
                0.00    0.00   20888/49320       zint_rebuild_CRT.constprop.3 [57]
                0.00    0.00   27710/49320       zint_mod_small_signed [56]
[52]     0.2    0.00    0.01   49320         zint_mod_small_unsigned [52]
                0.01    0.00  361802/682528      modp_add [48]
                0.00    0.00  361802/963286      modp_montymul [101]
-----------------------------------------------
                0.00    0.00      10/2010        PQCLEAN_FALCON512_CLEAN_keygen [23]
                0.00    0.00    2000/2010        do_sign_dyn.constprop.0 [6]
[53]     0.1    0.00    0.00    2010         PQCLEAN_FALCON512_CLEAN_poly_mulconst [53]
                0.00    0.00 1029120/134090278     PQCLEAN_FALCON512_CLEAN_fpr_mul [10]
                0.00    0.00 1029120/297680566     FPR [17]
-----------------------------------------------
                0.00    0.00      56/56          solve_NTRU_intermediate [27]
[54]     0.1    0.00    0.00      56         poly_sub_scaled_ntt [54]
                0.00    0.00   12608/27710       zint_mod_small_signed [56]
                0.00    0.00      56/172         zint_rebuild_CRT.constprop.3 [57]
                0.00    0.00     220/220         modp_NTT2_ext [71]
                0.00    0.00     220/1752        modp_iNTT2_ext [62]
                0.00    0.00     220/36121       zint_rebuild_CRT.constprop.2 [58]
                0.00    0.00     220/3794        modp_R2 [75]
                0.00    0.00     220/988         modp_mkgm2 [84]
                0.00    0.00   25216/963286      modp_montymul [101]
                0.00    0.00   12608/14656       modp_set [108]
                0.00    0.00   12608/365740      modp_sub [103]
                0.00    0.00    3648/3648        zint_sub_scaled [115]
                0.00    0.00     220/2802        modp_ninv31 [119]
                0.00    0.00     220/960         modp_Rx [132]
-----------------------------------------------
                0.00    0.00       1/8           solve_NTRU_deepest [72]
                0.00    0.00       7/8           solve_NTRU_intermediate [27]
[55]     0.1    0.00    0.00       8         make_fg [55]
                0.00    0.00      28/36          make_fg_step.constprop.0 [59]
                0.00    0.00    8192/36121       zint_rebuild_CRT.constprop.2 [58]
                0.00    0.00       8/8           make_fg_step [73]
-----------------------------------------------
                0.00    0.00    6362/27710       solve_NTRU_intermediate [27]
                0.00    0.00    8740/27710       make_fg_step.constprop.0 [59]
                0.00    0.00   12608/27710       poly_sub_scaled_ntt [54]
[56]     0.1    0.00    0.00   27710         zint_mod_small_signed [56]
                0.00    0.00   27710/49320       zint_mod_small_unsigned [52]
-----------------------------------------------
                0.00    0.00      16/172         make_fg_step [73]
                0.00    0.00      28/172         solve_NTRU_intermediate [27]
                0.00    0.00      56/172         poly_sub_scaled_ntt [54]
                0.00    0.00      72/172         make_fg_step.constprop.0 [59]
[57]     0.1    0.00    0.00     172         zint_rebuild_CRT.constprop.3 [57]
                0.00    0.00   20888/49320       zint_mod_small_unsigned [52]
                0.00    0.00   20028/20030       poly_big_to_small [70]
                0.00    0.00    1384/3794        modp_R2 [75]
                0.00    0.00   20888/365740      modp_sub [103]
                0.00    0.00   20888/963286      modp_montymul [101]
                0.00    0.00   20888/21610       zint_add_mul_small [105]
                0.00    0.00   20028/20028       zint_norm_zero [106]
                0.00    0.00    1384/2802        modp_ninv31 [119]
                0.00    0.00    1384/1492        zint_mul_small [126]
-----------------------------------------------
                                6996             zint_rebuild_CRT.constprop.2 [58]
                0.00    0.00       1/36121       solve_NTRU_deepest [72]
                0.00    0.00      16/36121       make_fg_step [73]
                0.00    0.00     220/36121       poly_sub_scaled_ntt [54]
                0.00    0.00     414/36121       make_fg_step.constprop.0 [59]
                0.00    0.00     512/36121       zint_rebuild_CRT.constprop.0 [78]
                0.00    0.00     783/36121       solve_NTRU_binary_depth1 [66]
                0.00    0.00    3591/36121       solve_NTRU [24]
                0.00    0.00    7010/36121       solve_NTRU_intermediate [27]
                0.00    0.00    8192/36121       make_fg [55]
                0.00    0.00   15382/36121       solve_NTRU_binary_depth0 [60]
[58]     0.1    0.00    0.00   36121+6996    zint_rebuild_CRT.constprop.2 [58]
                0.00    0.00  183358/682528      modp_add [48]
                0.00    0.00     722/49320       zint_mod_small_unsigned [52]
                0.00    0.00     111/3794        modp_R2 [75]
                0.00    0.00  188688/963286      modp_montymul [101]
                0.00    0.00  183056/365740      modp_sub [103]
                0.00    0.00     722/21610       zint_add_mul_small [105]
                0.00    0.00     106/2802        modp_ninv31 [119]
                0.00    0.00     106/1492        zint_mul_small [126]
                                6996             zint_rebuild_CRT.constprop.2 [58]
-----------------------------------------------
                0.00    0.00       1/36          solve_NTRU_deepest [72]
                0.00    0.00       7/36          solve_NTRU_intermediate [27]
                0.00    0.00      28/36          make_fg [55]
[59]     0.1    0.00    0.00      36         make_fg_step.constprop.0 [59]
                0.00    0.00      72/172         zint_rebuild_CRT.constprop.3 [57]
                0.00    0.00    8740/27710       zint_mod_small_signed [56]
                0.00    0.00     674/1752        modp_iNTT2_ext [62]
                0.00    0.00     414/36121       zint_rebuild_CRT.constprop.2 [58]
                0.00    0.00     438/3794        modp_R2 [75]
                0.00    0.00     438/988         modp_mkgm2 [84]
                0.00    0.00   21448/963286      modp_montymul [101]
                0.00    0.00    8740/365740      modp_sub [103]
                0.00    0.00     438/2802        modp_ninv31 [119]
                0.00    0.00     207/960         modp_Rx [132]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU [24]
[60]     0.1    0.00    0.00       1         solve_NTRU_binary_depth0 [60]
                0.00    0.00   15382/36121       zint_rebuild_CRT.constprop.2 [58]
                0.00    0.00     512/1537        solve_NTRU_binary_depth1 [66]
                0.00    0.00       2/9605        PQCLEAN_FALCON512_CLEAN_FFT [9]
                0.00    0.00       1/2301        PQCLEAN_FALCON512_CLEAN_iFFT [15]
                0.00    0.00       1/1           PQCLEAN_FALCON512_CLEAN_poly_div_autoadj_fft [81]
                0.00    0.00    1024/12046227     PQCLEAN_FALCON512_CLEAN_fpr_scaled [28]
                0.00    0.00    1024/297680566     FPR [17]
                0.00    0.00       1/3794        modp_R2 [75]
                0.00    0.00    1024/52528       fpr_of [104]
                0.00    0.00     512/4254        fpr_rint [112]
                0.00    0.00       2/18          align_fpr [141]
-----------------------------------------------
                0.00    0.00    4000/4000        do_sign_dyn.constprop.0 [6]
[61]     0.0    0.00    0.00    4000         PQCLEAN_FALCON512_CLEAN_poly_neg [61]
                0.00    0.00 2048000/14085456     fpr_neg [44]
-----------------------------------------------
                0.00    0.00     220/1752        poly_sub_scaled_ntt [54]
                0.00    0.00     674/1752        make_fg_step.constprop.0 [59]
                0.00    0.00     858/1752        solve_NTRU_intermediate [27]
[62]     0.0    0.00    0.00    1752         modp_iNTT2_ext [62]
                0.00    0.00   95142/682528      modp_add [48]
                0.00    0.00  127866/963286      modp_montymul [101]
                0.00    0.00   95142/365740      modp_sub [103]
-----------------------------------------------
                0.00    0.00     588/588         solve_NTRU_intermediate [27]
[63]     0.0    0.00    0.00     588         poly_big_to_fp [63]
                0.00    0.00   44592/148726270     PQCLEAN_FALCON512_CLEAN_fpr_add [8]
                0.00    0.00   89184/134090278     PQCLEAN_FALCON512_CLEAN_fpr_mul [10]
                0.00    0.00   44592/12046227     PQCLEAN_FALCON512_CLEAN_fpr_scaled [28]
                0.00    0.00  178368/297680566     FPR [17]
                0.00    0.00   44592/52528       fpr_of [104]
-----------------------------------------------
                0.00    0.00    1000/1000        PQCLEAN_FALCON512_CLEAN_sign_dyn [5]
[64]     0.0    0.00    0.00    1000         PQCLEAN_FALCON512_CLEAN_prng_init [64]
                0.00    0.00    1000/39159       PQCLEAN_FALCON512_CLEAN_prng_refill [34]
                0.00    0.00    1000/777421      keccak_inc_finalize [47]
                0.00    0.00    1000/775420      shake256_inc_squeeze [102]
-----------------------------------------------
                0.00    0.00    1000/1000        PQCLEAN_FALCON512_CLEAN_complete_private [32]
[65]     0.0    0.00    0.00    1000         mq_poly_montymul_ntt [65]
                0.00    0.00  512000/19985152     mq_montymul [33]
-----------------------------------------------
                0.00    0.00       1/1537        solve_NTRU [24]
                0.00    0.00     512/1537        solve_NTRU_binary_depth0 [60]
                0.00    0.00    1024/1537        poly_big_to_small [70]
[66]     0.0    0.00    0.00    1537         solve_NTRU_binary_depth1 [66]
                0.00    0.00       5/9605        PQCLEAN_FALCON512_CLEAN_FFT [9]
                0.00    0.00       3/2301        PQCLEAN_FALCON512_CLEAN_iFFT [15]
                0.00    0.00     783/36121       zint_rebuild_CRT.constprop.2 [58]
                0.00    0.00       1/1           zint_rebuild_CRT.constprop.0 [78]
                0.00    0.00       2/2           poly_big_to_fp.constprop.1 [80]
                0.00    0.00       2/2           poly_big_to_fp.constprop.0 [82]
                0.00    0.00       1/1           PQCLEAN_FALCON512_CLEAN_poly_add_muladj_fft [83]
                0.00    0.00       1/13          PQCLEAN_FALCON512_CLEAN_poly_invnorm2_fft [74]
                0.00    0.00     256/12046227     PQCLEAN_FALCON512_CLEAN_fpr_scaled [28]
                0.00    0.00       2/517576      PQCLEAN_FALCON512_CLEAN_poly_mul_fft [16]
                0.00    0.00       2/511002      PQCLEAN_FALCON512_CLEAN_poly_sub [30]
                0.00    0.00     256/297680566     FPR [17]
                0.00    0.00       1/298         PQCLEAN_FALCON512_CLEAN_poly_mul_autoadj_fft [79]
                0.00    0.00       4/3794        modp_R2 [75]
                0.00    0.00       2/988         modp_mkgm2 [84]
                0.00    0.00    2048/14656       modp_set [108]
                0.00    0.00    1536/963286      modp_montymul [101]
                0.00    0.00     768/4254        fpr_rint [112]
