Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           PQCLEAN_FALCON1024_CLEAN_poly_add_muladj_fft [83]
                0.00    0.00       2/2           poly_big_to_fp.constprop.0 [84]
                0.00    0.00       1/1           zint_rebuild_CRT.constprop.0 [85]
                0.00    0.00       4/4           modp_poly_rec_res [86]
                0.00    0.00       1/10          PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [74]
                0.00    0.00    3072/2659268     modp_montymul [53]
                0.00    0.00     512/23924726     PQCLEAN_FALCON1024_CLEAN_fpr_scaled [30]
                0.00    0.00       2/1721        modp_mkgm2 [67]
                0.00    0.00       2/1030098     PQCLEAN_FALCON1024_CLEAN_poly_mul_fft [17]
                0.00    0.00     512/653233071     FPR [16]
                0.00    0.00       2/1023002     PQCLEAN_FALCON1024_CLEAN_poly_sub [28]
                0.00    0.00       1/551         PQCLEAN_FALCON1024_CLEAN_poly_mul_autoadj_fft [81]
                0.00    0.00       4/6909        modp_R2 [73]
                0.00    0.00       2/1678        modp_Rx [80]
                0.00    0.00    4096/29312       modp_set [110]
                0.00    0.00    1536/9030        fpr_rint [114]
                0.00    0.00    1024/875944      modp_sub [105]
                0.00    0.00     512/513         fpr_lt [139]
                0.00    0.00     512/107344      fpr_of [106]
                0.00    0.00       4/5184        modp_ninv31 [118]
                0.00    0.00       2/20          align_fpr [141]
-----------------------------------------------
                0.00    0.00    1000/1000        PQCLEAN_FALCON1024_CLEAN_complete_private [27]
[64]     0.0    0.00    0.00    1000         mq_poly_montymul_ntt [64]
                0.00    0.00 1024000/42019840     mq_montymul [33]
-----------------------------------------------
                0.00    0.00     220/3218        poly_sub_scaled_ntt [58]
                0.00    0.00    1312/3218        make_fg_step.constprop.0 [56]
                0.00    0.00    1686/3218        solve_NTRU_intermediate [21]
[65]     0.0    0.00    0.00    3218         modp_iNTT2_ext [65]
                0.00    0.00  311520/2659268     modp_montymul [53]
                0.00    0.00  239168/2080121     modp_add [97]
                0.00    0.00  239168/875944      modp_sub [105]
-----------------------------------------------
                0.00    0.00       2/44158       solve_NTRU [20]
                0.00    0.00   44156/44158       zint_rebuild_CRT.constprop.3 [55]
[66]     0.0    0.00    0.00   44158         poly_big_to_small [66]
                0.00    0.00    2048/3073        solve_NTRU_binary_depth1 [63]
-----------------------------------------------
                0.00    0.00       2/1721        solve_NTRU_binary_depth1 [63]
                0.00    0.00       9/1721        make_fg_step [69]
                0.00    0.00     220/1721        poly_sub_scaled_ntt [58]
                0.00    0.00     628/1721        solve_NTRU_intermediate [21]
                0.00    0.00     862/1721        make_fg_step.constprop.0 [56]
[67]     0.0    0.00    0.00    1721         modp_mkgm2 [67]
                0.00    0.00  152566/2659268     modp_montymul [53]
                0.00    0.00    1721/1721        modp_div [70]
                0.00    0.00    1721/6909        modp_R2 [73]
                0.00    0.00    1721/10308       modp_R [112]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU [20]
[68]     0.0    0.00    0.00       1         solve_NTRU_deepest [68]
                0.00    0.00       1/9           make_fg [57]
                0.00    0.00       1/45          make_fg_step.constprop.0 [56]
                0.00    0.00       1/75015       zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00       2/2833        zint_mul_small [123]
                0.00    0.00       1/1           zint_bezout [146]
-----------------------------------------------
                0.00    0.00       9/9           make_fg [57]
[69]     0.0    0.00    0.00       9         make_fg_step [69]
                0.00    0.00      18/196         zint_rebuild_CRT.constprop.3 [55]
                0.00    0.00   18432/2659268     modp_montymul [53]
                0.00    0.00       9/1721        modp_mkgm2 [67]
                0.00    0.00      18/75015       zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00       9/6909        modp_R2 [73]
                0.00    0.00       9/5184        modp_ninv31 [118]
-----------------------------------------------
                0.00    0.00    1721/1721        modp_mkgm2 [67]
[70]     0.0    0.00    0.00    1721         modp_div [70]
                0.00    0.00  108423/2659268     modp_montymul [53]
-----------------------------------------------
                0.00    0.00     220/220         poly_sub_scaled_ntt [58]
[71]     0.0    0.00    0.00     220         modp_NTT2_ext [71]
                0.00    0.00   89472/2659268     modp_montymul [53]
                0.00    0.00   89472/2080121     modp_add [97]
                0.00    0.00   89472/875944      modp_sub [105]
-----------------------------------------------
                0.00    0.00    1000/1000        PQCLEAN_FALCON1024_CLEAN_sign_dyn [5]
[72]     0.0    0.00    0.00    1000         PQCLEAN_FALCON1024_CLEAN_prng_init [72]
                0.00    0.00    1000/76610       PQCLEAN_FALCON1024_CLEAN_prng_refill [46]
                0.00    0.00    1000/1326303     keccak_inc_finalize [52]
                0.00    0.00    1000/1324302     shake256_inc_squeeze [104]
-----------------------------------------------
                0.00    0.00       1/6909        solve_NTRU_binary_depth0 [61]
                0.00    0.00       4/6909        solve_NTRU_binary_depth1 [63]
                0.00    0.00       9/6909        make_fg_step [69]
                0.00    0.00     214/6909        zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00     220/6909        poly_sub_scaled_ntt [58]
                0.00    0.00     862/6909        make_fg_step.constprop.0 [56]
                0.00    0.00    1256/6909        solve_NTRU_intermediate [21]
                0.00    0.00    1721/6909        modp_mkgm2 [67]
                0.00    0.00    2622/6909        zint_rebuild_CRT.constprop.3 [55]
[73]     0.0    0.00    0.00    6909         modp_R2 [73]
                0.00    0.00   34545/2659268     modp_montymul [53]
                0.00    0.00    6909/10308       modp_R [112]
                0.00    0.00    6909/2080121     modp_add [97]
-----------------------------------------------
                0.00    0.00       1/10          solve_NTRU_binary_depth1 [63]
                0.00    0.00       1/10          PQCLEAN_FALCON1024_CLEAN_keygen [19]
                0.00    0.00       8/10          solve_NTRU_intermediate [21]
[74]     0.0    0.00    0.00      10         PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [74]
                0.00    0.00    1023/5121535     PQCLEAN_FALCON1024_CLEAN_fpr_div [22]
                0.00    0.00    3069/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.00    0.00    4092/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00    8184/653233071     FPR [16]
                0.00    0.00    4092/14340092     fpr_sqr [50]
                0.00    0.00    1023/5121535     fpr_inv [94]
-----------------------------------------------
                0.00    0.00       1/1           PQCLEAN_FALCON1024_CLEAN_keygen [19]
[75]     0.0    0.00    0.00       1         PQCLEAN_FALCON1024_CLEAN_compute_public [75]
                0.00    0.00       2/3002        mq_NTT [31]
                0.00    0.00    1024/1025024     mq_div_12289 [40]
                0.00    0.00       1/1001        mq_iNTT [42]
                0.00    0.00    1024/42019840     mq_montymul [33]
                0.00    0.00    2048/3074048     mq_conv_small [96]
-----------------------------------------------
                0.00    0.00   12302/12302       mkgauss [77]
[76]     0.0    0.00    0.00   12302         get_rng_u64 [76]
                0.00    0.00   12302/1326303     keccak_inc_finalize [52]
                0.00    0.00   12302/1324302     shake256_inc_squeeze [104]
-----------------------------------------------
                0.00    0.00    6151/6151        poly_small_mkgauss [78]
[77]     0.0    0.00    0.00    6151         mkgauss [77]
                0.00    0.00   12302/12302       get_rng_u64 [76]
-----------------------------------------------
                0.00    0.00       6/6           PQCLEAN_FALCON1024_CLEAN_keygen [19]
[78]     0.0    0.00    0.00       6         poly_small_mkgauss [78]
                0.00    0.00    6151/6151        mkgauss [77]
-----------------------------------------------
                0.00    0.00       2/2           solve_NTRU_binary_depth1 [63]
[79]     0.0    0.00    0.00       2         poly_big_to_fp.constprop.1 [79]
                0.00    0.00    2048/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.00    0.00    4096/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00    2048/23924726     PQCLEAN_FALCON1024_CLEAN_fpr_scaled [30]
                0.00    0.00    8192/653233071     FPR [16]
                0.00    0.00    2048/107344      fpr_of [106]
-----------------------------------------------
                0.00    0.00       2/1678        solve_NTRU_binary_depth1 [63]
                0.00    0.00     220/1678        poly_sub_scaled_ntt [58]
                0.00    0.00     415/1678        make_fg_step.constprop.0 [56]
                0.00    0.00    1041/1678        solve_NTRU_intermediate [21]
[80]     0.0    0.00    0.00    1678         modp_Rx [80]
                0.00    0.00   14302/2659268     modp_montymul [53]
                0.00    0.00    1678/10308       modp_R [112]
-----------------------------------------------
                0.00    0.00       1/551         solve_NTRU_binary_depth1 [63]
                0.00    0.00       2/551         PQCLEAN_FALCON1024_CLEAN_keygen [19]
                0.00    0.00     548/551         solve_NTRU_intermediate [21]
[81]     0.0    0.00    0.00     551         PQCLEAN_FALCON1024_CLEAN_poly_mul_autoadj_fft [81]
                0.00    0.00    9030/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00    9030/653233071     FPR [16]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU_binary_depth0 [61]
[82]     0.0    0.00    0.00       1         PQCLEAN_FALCON1024_CLEAN_poly_div_autoadj_fft [82]
                0.00    0.00     512/5121535     PQCLEAN_FALCON1024_CLEAN_fpr_div [22]
                0.00    0.00    1024/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00    1536/653233071     FPR [16]
                0.00    0.00     512/5121535     fpr_inv [94]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU_binary_depth1 [63]
[83]     0.0    0.00    0.00       1         PQCLEAN_FALCON1024_CLEAN_poly_add_muladj_fft [83]
                0.00    0.00    1536/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.00    0.00    2048/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00    3584/653233071     FPR [16]
                0.00    0.00     512/30725031     fpr_neg [44]
                0.00    0.00     512/157590811     fpr_sub [36]
-----------------------------------------------
                0.00    0.00       2/2           solve_NTRU_binary_depth1 [63]
[84]     0.0    0.00    0.00       2         poly_big_to_fp.constprop.0 [84]
                0.00    0.00    1024/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.00    0.00    2048/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00    1024/23924726     PQCLEAN_FALCON1024_CLEAN_fpr_scaled [30]
                0.00    0.00    4096/653233071     FPR [16]
                0.00    0.00    1024/107344      fpr_of [106]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU_binary_depth1 [63]
[85]     0.0    0.00    0.00       1         zint_rebuild_CRT.constprop.0 [85]
                0.00    0.00    1024/75015       zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00    1024/1024        zint_norm_zero.constprop.0 [132]
-----------------------------------------------
                0.00    0.00       4/4           solve_NTRU_binary_depth1 [63]
[86]     0.0    0.00    0.00       4         modp_poly_rec_res [86]
                0.00    0.00    4096/2659268     modp_montymul [53]
-----------------------------------------------
                0.00    0.00       2/2           PQCLEAN_FALCON1024_CLEAN_keygen [19]
[87]     0.0    0.00    0.00       2         poly_small_to_fp [87]
                0.00    0.00    2048/23924726     PQCLEAN_FALCON1024_CLEAN_fpr_scaled [30]
                0.00    0.00    2048/653233071     FPR [16]
                0.00    0.00    2048/107344      fpr_of [106]
-----------------------------------------------
                0.00    0.00       2/18          PQCLEAN_FALCON1024_CLEAN_keygen [19]
                0.00    0.00      16/18          solve_NTRU_intermediate [21]
[88]     0.0    0.00    0.00      18         PQCLEAN_FALCON1024_CLEAN_poly_adj_fft [88]
                0.00    0.00    1534/30725031     fpr_neg [44]
-----------------------------------------------
                0.00    0.00 1024000/23817382     do_sign_dyn.constprop.0 [6]
                0.00    0.00 2048000/23817382     ffSampling_fft_dyntree.constprop.0 [7]
                0.00    0.00 3501794/23817382     BerExp [23]
                0.00    0.00 8192000/23817382     smallints_to_fpr [38]
                0.00    0.00 9051588/23817382     PQCLEAN_FALCON1024_CLEAN_sampler [13]
[89]     0.0    0.00    0.00 23817382         fpr_of [89]
-----------------------------------------------
                0.00    0.00 3501794/12553382     BerExp [23]
                0.00    0.00 9051588/12553382     PQCLEAN_FALCON1024_CLEAN_sampler [13]
[90]     0.0    0.00    0.00 12553382         fpr_sub [90]
-----------------------------------------------
                0.00    0.00 11275264/11275264     mq_div_12289 [40]
[91]     0.0    0.00    0.00 11275264         mq_montysqr [91]
-----------------------------------------------
                0.00    0.00 5549794/5549794     PQCLEAN_FALCON1024_CLEAN_sampler [13]
[92]     0.0    0.00    0.00 5549794         fpr_sqr [92]
-----------------------------------------------
                0.00    0.00 2048000/5549794     fpr_rint [102]
                0.00    0.00 3501794/5549794     fpr_trunc [95]
[93]     0.0    0.00    0.00 5549794         fpr_ursh [93]
-----------------------------------------------
                0.00    0.00     512/5121535     PQCLEAN_FALCON1024_CLEAN_poly_div_autoadj_fft [82]
                0.00    0.00    1023/5121535     PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [74]
                0.00    0.00 5120000/5121535     PQCLEAN_FALCON1024_CLEAN_poly_LDL_fft [11]
[94]     0.0    0.00    0.00 5121535         fpr_inv [94]
-----------------------------------------------
                0.00    0.00 3501794/3501794     BerExp [23]
[95]     0.0    0.00    0.00 3501794         fpr_trunc [95]
                0.00    0.00 3501794/5549794     fpr_ursh [93]
-----------------------------------------------
                0.00    0.00    2048/3074048     PQCLEAN_FALCON1024_CLEAN_compute_public [75]
                0.00    0.00 3072000/3074048     PQCLEAN_FALCON1024_CLEAN_complete_private [27]
[96]     0.0    0.00    0.00 3074048         mq_conv_small [96]
-----------------------------------------------
                0.00    0.00    6909/2080121     modp_R2 [73]
                0.00    0.00   89472/2080121     modp_NTT2_ext [71]
                0.00    0.00  239168/2080121     modp_iNTT2_ext [65]
                0.00    0.00  439380/2080121     zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00 1305192/2080121     zint_mod_small_unsigned [47]
[97]     0.0    0.00    0.00 2080121         modp_add [97]
-----------------------------------------------
                0.00    0.00 1024000/2049024     mq_poly_tomonty [136]
                0.00    0.00 1025024/2049024     mq_div_12289 [40]
[98]     0.0    0.00    0.00 2049024         mq_montymul.constprop.0 [98]
-----------------------------------------------
                0.00    0.00 2048000/2048000     PQCLEAN_FALCON1024_CLEAN_sampler [13]
[99]     0.0    0.00    0.00 2048000         fpr_floor [99]
                0.00    0.00 2048000/2048000     fpr_irsh [101]
-----------------------------------------------
                0.00    0.00 2048000/2048000     PQCLEAN_FALCON1024_CLEAN_sampler [13]
[100]    0.0    0.00    0.00 2048000         fpr_half [100]
-----------------------------------------------
                0.00    0.00 2048000/2048000     fpr_floor [99]
[101]    0.0    0.00    0.00 2048000         fpr_irsh [101]
-----------------------------------------------
                0.00    0.00 2048000/2048000     do_sign_dyn.constprop.0 [6]
[102]    0.0    0.00    0.00 2048000         fpr_rint [102]
                0.00    0.00 2048000/2048000     fpr_ulsh [103]
                0.00    0.00 2048000/5549794     fpr_ursh [93]
-----------------------------------------------
                0.00    0.00 2048000/2048000     fpr_rint [102]
[103]    0.0    0.00    0.00 2048000         fpr_ulsh [103]
-----------------------------------------------
                0.00    0.00    1000/1324302     PQCLEAN_FALCON1024_CLEAN_prng_init [72]
                0.00    0.00   12302/1324302     get_rng_u64 [76]
                0.00    0.00 1311000/1324302     PQCLEAN_FALCON1024_CLEAN_hash_to_point_ct [41]
[104]    0.0    0.00    0.00 1324302         shake256_inc_squeeze [104]
-----------------------------------------------
                0.00    0.00    1024/875944      solve_NTRU_binary_depth1 [63]
                0.00    0.00   14148/875944      solve_NTRU_intermediate [21]
                0.00    0.00   21516/875944      make_fg_step.constprop.0 [56]
                0.00    0.00   25216/875944      poly_sub_scaled_ntt [58]
                0.00    0.00   46628/875944      zint_rebuild_CRT.constprop.3 [55]
                0.00    0.00   89472/875944      modp_NTT2_ext [71]
                0.00    0.00  239168/875944      modp_iNTT2_ext [65]
                0.00    0.00  438772/875944      zint_rebuild_CRT.constprop.2 [62]
[105]    0.0    0.00    0.00  875944         modp_sub [105]
-----------------------------------------------
                0.00    0.00     512/107344      solve_NTRU_binary_depth1 [63]
                0.00    0.00    1024/107344      poly_big_to_fp.constprop.0 [84]
                0.00    0.00    2048/107344      poly_small_to_fp [87]
                0.00    0.00    2048/107344      poly_big_to_fp.constprop.1 [79]
                0.00    0.00    2048/107344      solve_NTRU_binary_depth0 [61]
                0.00    0.00   99664/107344      poly_big_to_fp [59]
[106]    0.0    0.00    0.00  107344         fpr_of [106]
-----------------------------------------------
                0.00    0.00   74504/74504       poly_sub_scaled [131]
[107]    0.0    0.00    0.00   74504         zint_add_scaled_mul_small [107]
-----------------------------------------------
                0.00    0.00    1440/48068       zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00   46628/48068       zint_rebuild_CRT.constprop.3 [55]
[108]    0.0    0.00    0.00   48068         zint_add_mul_small [108]
-----------------------------------------------
                0.00    0.00   44156/44156       zint_rebuild_CRT.constprop.3 [55]
[109]    0.0    0.00    0.00   44156         zint_norm_zero [109]
-----------------------------------------------
                0.00    0.00    4096/29312       solve_NTRU_binary_depth1 [63]
                0.00    0.00   25216/29312       poly_sub_scaled_ntt [58]
[110]    0.0    0.00    0.00   29312         modp_set [110]
-----------------------------------------------
                0.00    0.00   21724/21724       keccak_inc_finalize [52]
[111]    0.0    0.00    0.00   21724         KeccakF1600_StatePermute [111]
-----------------------------------------------
                0.00    0.00    1678/10308       modp_Rx [80]
                0.00    0.00    1721/10308       modp_mkgm2 [67]
                0.00    0.00    6909/10308       modp_R2 [73]
[112]    0.0    0.00    0.00   10308         modp_R [112]
-----------------------------------------------
                0.00    0.00   10010/10010       mq_iNTT [42]
[113]    0.0    0.00    0.00   10010         mq_rshift1 [113]
-----------------------------------------------
                0.00    0.00    1024/9030        solve_NTRU_binary_depth0 [61]
                0.00    0.00    1536/9030        solve_NTRU_binary_depth1 [63]
                0.00    0.00    6470/9030        solve_NTRU_intermediate [21]
[114]    0.0    0.00    0.00    9030         fpr_rint [114]
                0.00    0.00    9030/9030        fpr_ulsh [115]
                0.00    0.00    9030/9030        fpr_ursh [116]
-----------------------------------------------
                0.00    0.00    9030/9030        fpr_rint [114]
[115]    0.0    0.00    0.00    9030         fpr_ulsh [115]
-----------------------------------------------
                0.00    0.00    9030/9030        fpr_rint [114]
[116]    0.0    0.00    0.00    9030         fpr_ursh [116]
-----------------------------------------------
                0.00    0.00    7296/7296        poly_sub_scaled_ntt [58]
[117]    0.0    0.00    0.00    7296         zint_sub_scaled [117]
-----------------------------------------------
                0.00    0.00       2/5184        zint_bezout [146]
                0.00    0.00       4/5184        solve_NTRU_binary_depth1 [63]
                0.00    0.00       9/5184        make_fg_step [69]
                0.00    0.00     209/5184        zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00     220/5184        poly_sub_scaled_ntt [58]
                0.00    0.00     862/5184        make_fg_step.constprop.0 [56]
                0.00    0.00    1256/5184        solve_NTRU_intermediate [21]
                0.00    0.00    2622/5184        zint_rebuild_CRT.constprop.3 [55]
[118]    0.0    0.00    0.00    5184         modp_ninv31 [118]
-----------------------------------------------
                0.00    0.00    2048/4903        PQCLEAN_FALCON1024_CLEAN_keygen [19]
                0.00    0.00    2855/4903        solve_NTRU_intermediate [21]
[119]    0.0    0.00    0.00    4903         fpr_sqr [119]
-----------------------------------------------
                0.00    0.00       1/3001        PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
                0.00    0.00    3000/3001        do_sign [4]
[120]    0.0    0.00    0.00    3001         keccak_inc_absorb [120]
-----------------------------------------------
                0.00    0.00       1/3001        PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
                0.00    0.00    3000/3001        do_sign [4]
[121]    0.0    0.00    0.00    3001         shake256_inc_absorb [121]
-----------------------------------------------
                0.00    0.00    3000/3000        do_sign [4]
[122]    0.0    0.00    0.00    3000         PQCLEAN_FALCON1024_CLEAN_trim_i8_decode [122]
-----------------------------------------------
                0.00    0.00       2/2833        solve_NTRU_deepest [68]
                0.00    0.00     209/2833        zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00    2622/2833        zint_rebuild_CRT.constprop.3 [55]
[123]    0.0    0.00    0.00    2833         zint_mul_small [123]
-----------------------------------------------
                0.00    0.00       1/2002        run_falcon1024_sign [1]
                0.00    0.00       1/2002        PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
                0.00    0.00    2000/2002        do_sign [4]
[124]    0.0    0.00    0.00    2002         PQCLEAN_randombytes [124]
-----------------------------------------------
                0.00    0.00       1/2002        run_falcon1024_sign [1]
                0.00    0.00       1/2002        PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
                0.00    0.00    2000/2002        do_sign [4]
[125]    0.0    0.00    0.00    2002         randombytes_linux_randombytes_getrandom [125]
-----------------------------------------------
                0.00    0.00       1/2001        PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
                0.00    0.00    2000/2001        do_sign [4]
[126]    0.0    0.00    0.00    2001         keccak_inc_init [126]
-----------------------------------------------
                0.00    0.00       1/2001        PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
                0.00    0.00    2000/2001        do_sign [4]
[127]    0.0    0.00    0.00    2001         shake256_inc_ctx_release [127]
-----------------------------------------------
                0.00    0.00       1/2001        PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
                0.00    0.00    2000/2001        do_sign [4]
[128]    0.0    0.00    0.00    2001         shake256_inc_finalize [128]
-----------------------------------------------
                0.00    0.00       1/2001        PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
                0.00    0.00    2000/2001        do_sign [4]
[129]    0.0    0.00    0.00    2001         shake256_inc_init [129]
-----------------------------------------------
                0.00    0.00     864/1728        zint_co_reduce_mod [137]
                0.00    0.00     864/1728        zint_bezout [146]
[130]    0.0    0.00    0.00    1728         zint_finish_mod [130]
-----------------------------------------------
                0.00    0.00    1040/1040        solve_NTRU_intermediate [21]
[131]    0.0    0.00    0.00    1040         poly_sub_scaled [131]
                0.00    0.00   74504/74504       zint_add_scaled_mul_small [107]
-----------------------------------------------
                0.00    0.00    1024/1024        zint_rebuild_CRT.constprop.0 [85]
[132]    0.0    0.00    0.00    1024         zint_norm_zero.constprop.0 [132]
-----------------------------------------------
                0.00    0.00    1000/1000        do_sign [4]
[133]    0.0    0.00    0.00    1000         PQCLEAN_FALCON1024_CLEAN_comp_encode [133]
-----------------------------------------------
                0.00    0.00    1000/1000        do_sign_dyn.constprop.0 [6]
[134]    0.0    0.00    0.00    1000         PQCLEAN_FALCON1024_CLEAN_is_short_half [134]
-----------------------------------------------
                0.00    0.00    1000/1000        do_sign_dyn.constprop.0 [6]
[135]    0.0    0.00    0.00    1000         fpr_neg.constprop.0 [135]
-----------------------------------------------
                0.00    0.00    1000/1000        PQCLEAN_FALCON1024_CLEAN_complete_private [27]
[136]    0.0    0.00    0.00    1000         mq_poly_tomonty [136]
                0.00    0.00 1024000/2049024     mq_montymul.constprop.0 [98]
-----------------------------------------------
                0.00    0.00     864/864         zint_bezout [146]
[137]    0.0    0.00    0.00     864         zint_co_reduce_mod [137]
                0.00    0.00     864/1728        zint_finish_mod [130]
-----------------------------------------------
                0.00    0.00     864/864         zint_co_reduce [140]
[138]    0.0    0.00    0.00     864         zint_negate [138]
-----------------------------------------------
                0.00    0.00       1/513         PQCLEAN_FALCON1024_CLEAN_keygen [19]
                0.00    0.00     512/513         solve_NTRU_binary_depth1 [63]
[139]    0.0    0.00    0.00     513         fpr_lt [139]
-----------------------------------------------
                0.00    0.00     432/432         zint_bezout [146]
[140]    0.0    0.00    0.00     432         zint_co_reduce [140]
                0.00    0.00     864/864         zint_negate [138]
-----------------------------------------------
                0.00    0.00       2/20          solve_NTRU_binary_depth1 [63]
                0.00    0.00       2/20          solve_NTRU_binary_depth0 [61]
                0.00    0.00      16/20          solve_NTRU_intermediate [21]
[141]    0.0    0.00    0.00      20         align_fpr [141]
-----------------------------------------------
                0.00    0.00       8/8           solve_NTRU_intermediate [21]
[142]    0.0    0.00    0.00       8         align_u32 [142]
-----------------------------------------------
                0.00    0.00       6/6           PQCLEAN_FALCON1024_CLEAN_keygen [19]
[143]    0.0    0.00    0.00       6         poly_small_sqnorm [143]
-----------------------------------------------
                0.00    0.00       3/3           PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
[144]    0.0    0.00    0.00       3         PQCLEAN_FALCON1024_CLEAN_trim_i8_encode [144]
-----------------------------------------------
                0.00    0.00       1/1           PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
[145]    0.0    0.00    0.00       1         PQCLEAN_FALCON1024_CLEAN_modq_encode [145]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU_deepest [68]
[146]    0.0    0.00    0.00       1         zint_bezout [146]
                0.00    0.00     864/1728        zint_finish_mod [130]
                0.00    0.00     864/864         zint_co_reduce_mod [137]
                0.00    0.00     432/432         zint_co_reduce [140]
                0.00    0.00       2/5184        modp_ninv31 [118]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [23] BerExp                 [43] fpr_half               [33] mq_montymul
  [16] FPR                   [100] fpr_half               [98] mq_montymul.constprop.0
 [111] KeccakF1600_StatePermute [94] fpr_inv              [91] mq_montysqr
   [9] PQCLEAN_FALCON1024_CLEAN_FFT [101] fpr_irsh        [64] mq_poly_montymul_ntt
 [133] PQCLEAN_FALCON1024_CLEAN_comp_encode [139] fpr_lt [136] mq_poly_tomonty
  [27] PQCLEAN_FALCON1024_CLEAN_complete_private [44] fpr_neg [113] mq_rshift1
  [75] PQCLEAN_FALCON1024_CLEAN_compute_public [135] fpr_neg.constprop.0 [49] mq_sub
